timestamp,dataset,node_idx,original_nodes,original_edges,avg_edges_removed,avg_edges_added,avg_edge_change_ratio,f_alignment,g_alignment,memorization_score,f_test_acc,g_test_acc
2025-01-13 18:51:49,Cora,"tensor(2441, device='cuda:0')",2485,10138,1013.0,0.0,-0.09992108897218387,0.060697104781866074,0.058657288551330566,"tensor(-1., device='cuda:0')",0.735,0.752
2025-01-13 18:51:50,Cora,"tensor(2306, device='cuda:0')",2485,10138,1013.0,0.0,-0.09992108897218387,0.05879457667469978,0.05666918307542801,"tensor(-1., device='cuda:0')",0.739,0.75
2025-01-13 18:51:52,Cora,"tensor(1227, device='cuda:0')",2485,10138,1013.0,0.0,-0.09992108897218387,0.05695509538054466,0.05452406406402588,"tensor(-1., device='cuda:0')",0.738,0.747
2025-01-13 18:51:53,Cora,"tensor(444, device='cuda:0')",2485,10138,1013.0,0.0,-0.09992108897218387,0.05907242372632027,0.058358099311590195,"tensor(-1., device='cuda:0')",0.737,0.753
2025-01-13 18:51:55,Cora,"tensor(1561, device='cuda:0')",2485,10138,1013.0,0.0,-0.09992108897218387,0.05881386995315552,0.05463181808590889,"tensor(-1.0000, device='cuda:0')",0.739,0.748
2025-01-13 18:51:56,Cora,"tensor(975, device='cuda:0')",2485,10138,1013.0,0.0,-0.09992108897218387,0.06032637506723404,0.05835477262735367,"tensor(-1., device='cuda:0')",0.735,0.75
2025-01-13 18:51:58,Cora,"tensor(262, device='cuda:0')",2485,10138,1013.0,0.0,-0.09992108897218387,0.059774596244096756,0.058244623243808746,"tensor(-1., device='cuda:0')",0.738,0.754
2025-01-13 18:52:00,Cora,"tensor(1097, device='cuda:0')",2485,10138,1013.0,0.0,-0.09992108897218387,0.059605635702610016,0.057441290467977524,"tensor(-1., device='cuda:0')",0.744,0.756
2025-01-13 18:52:01,Cora,"tensor(1779, device='cuda:0')",2485,10138,1013.0,0.0,-0.09992108897218387,0.057576049119234085,0.0569709837436676,"tensor(-1., device='cuda:0')",0.74,0.753
2025-01-13 18:52:03,Cora,"tensor(2212, device='cuda:0')",2485,10138,1013.0,0.0,-0.09992108897218387,0.05819801241159439,0.05691437050700188,"tensor(-1., device='cuda:0')",0.744,0.751
2025-01-13 18:52:05,Cora,"tensor(288, device='cuda:0')",2485,10138,1013.0,0.0,-0.09992108897218387,0.05812881141901016,0.055380381643772125,"tensor(-1., device='cuda:0')",0.742,0.751
2025-01-13 18:52:06,Cora,"tensor(540, device='cuda:0')",2485,10138,1013.0,0.0,-0.09992108897218387,0.05897202715277672,0.057948172092437744,"tensor(-1., device='cuda:0')",0.742,0.753
2025-01-13 18:52:08,Cora,"tensor(1906, device='cuda:0')",2485,10138,1013.0,0.0,-0.09992108897218387,0.059428002685308456,0.05882645398378372,"tensor(-1.0000, device='cuda:0')",0.737,0.757
2025-01-13 18:52:09,Cora,"tensor(2035, device='cuda:0')",2485,10138,1013.0,0.0,-0.09992108897218387,0.059304386377334595,0.058053769171237946,"tensor(-1., device='cuda:0')",0.737,0.752
2025-01-13 18:52:11,Cora,"tensor(2255, device='cuda:0')",2485,10138,1013.0,0.0,-0.09992108897218387,0.05928518995642662,0.05779318884015083,"tensor(-1., device='cuda:0')",0.732,0.752
