timestamp,dataset,node_idx,original_nodes,original_edges,avg_edges_removed,avg_edges_added,avg_edge_change_ratio,f_alignment,g_alignment,memorization_score,f_test_acc,g_test_acc
2025-01-13 18:38:36,Cora,"tensor(1302, device='cuda:0')",2485,10138,1013.0,0.0,-0.09992108897218387,0.056801434606313705,0.055102117359638214,"tensor(-1., device='cuda:0')",0.743,0.756
2025-01-13 18:38:37,Cora,"tensor(768, device='cuda:0')",2485,10138,1013.0,0.0,-0.09992108897218387,0.057407330721616745,0.05588822439312935,"tensor(-1.0000, device='cuda:0')",0.746,0.755
2025-01-13 18:38:39,Cora,"tensor(943, device='cuda:0')",2485,10138,1013.0,0.0,-0.09992108897218387,0.058560844510793686,0.056531913578510284,"tensor(-1., device='cuda:0')",0.739,0.754
2025-01-13 18:38:40,Cora,"tensor(708, device='cuda:0')",2485,10138,1013.0,0.0,-0.09992108897218387,0.05770932510495186,0.053266741335392,"tensor(-1., device='cuda:0')",0.747,0.753
2025-01-13 18:38:42,Cora,"tensor(847, device='cuda:0')",2485,10138,1013.0,0.0,-0.09992108897218387,0.05723656341433525,0.0565144419670105,"tensor(-1., device='cuda:0')",0.747,0.749
2025-01-13 18:38:43,Cora,"tensor(1646, device='cuda:0')",2485,10138,1013.0,0.0,-0.09992108897218387,0.05843816325068474,0.055168189108371735,"tensor(-1.0000, device='cuda:0')",0.746,0.751
2025-01-13 18:38:45,Cora,"tensor(1393, device='cuda:0')",2485,10138,1013.0,0.0,-0.09992108897218387,0.0570976622402668,0.05493010953068733,"tensor(-1., device='cuda:0')",0.744,0.755
2025-01-13 18:38:46,Cora,"tensor(1297, device='cuda:0')",2485,10138,1013.0,0.0,-0.09992108897218387,0.05764606222510338,0.05626353621482849,"tensor(-1., device='cuda:0')",0.746,0.76
2025-01-13 18:38:48,Cora,"tensor(800, device='cuda:0')",2485,10138,1013.0,0.0,-0.09992108897218387,0.057552237063646317,0.05371002480387688,"tensor(-1., device='cuda:0')",0.744,0.751
2025-01-13 18:38:49,Cora,"tensor(654, device='cuda:0')",2485,10138,1013.0,0.0,-0.09992108897218387,0.06017632037401199,0.05808500200510025,"tensor(-1., device='cuda:0')",0.749,0.754
2025-01-13 18:38:51,Cora,"tensor(2456, device='cuda:0')",2485,10138,1013.0,0.0,-0.09992108897218387,0.057547058910131454,0.05389311537146568,"tensor(-1., device='cuda:0')",0.742,0.752
