timestamp,dataset,node_idx,original_nodes,original_edges,avg_edges_removed,avg_edges_added,avg_edge_change_ratio,f_alignment,g_alignment,memorization_score,f_test_acc,g_test_acc
2025-01-13 19:05:30,Cora,"tensor(1160, device='cuda:0')",2485,10138,1013.0,0.0,-0.09992108897218387,0.06245824322104454,0.05851460620760918,"tensor(-1., device='cuda:0')",0.725,0.713
2025-01-13 19:05:32,Cora,"tensor(1829, device='cuda:0')",2485,10138,1013.0,0.0,-0.09992108897218387,0.059104759246110916,0.056526072323322296,"tensor(-1.0000, device='cuda:0')",0.724,0.717
2025-01-13 19:05:33,Cora,"tensor(1212, device='cuda:0')",2485,10138,1013.0,0.0,-0.09992108897218387,0.059101201593875885,0.05752687528729439,"tensor(-1., device='cuda:0')",0.723,0.711
2025-01-13 19:05:35,Cora,"tensor(1818, device='cuda:0')",2485,10138,1013.0,0.0,-0.09992108897218387,0.06042290851473808,0.05775696039199829,"tensor(-1., device='cuda:0')",0.721,0.716
2025-01-13 19:05:36,Cora,"tensor(2459, device='cuda:0')",2485,10138,1013.0,0.0,-0.09992108897218387,0.05855978652834892,0.05490909144282341,"tensor(-1., device='cuda:0')",0.722,0.712
2025-01-13 19:05:38,Cora,"tensor(820, device='cuda:0')",2485,10138,1013.0,0.0,-0.09992108897218387,0.06039000675082207,0.05837000161409378,"tensor(-1., device='cuda:0')",0.724,0.713
2025-01-13 19:05:40,Cora,"tensor(1248, device='cuda:0')",2485,10138,1013.0,0.0,-0.09992108897218387,0.059332460165023804,0.05644283443689346,"tensor(-1., device='cuda:0')",0.717,0.714
2025-01-13 19:05:41,Cora,"tensor(1026, device='cuda:0')",2485,10138,1013.0,0.0,-0.09992108897218387,0.06020369753241539,0.058419931679964066,"tensor(-1., device='cuda:0')",0.723,0.714
2025-01-13 19:05:43,Cora,"tensor(1956, device='cuda:0')",2485,10138,1013.0,0.0,-0.09992108897218387,0.06078289821743965,0.05840669944882393,"tensor(-1., device='cuda:0')",0.724,0.712
2025-01-13 19:05:44,Cora,"tensor(1333, device='cuda:0')",2485,10138,1013.0,0.0,-0.09992108897218387,0.06068722531199455,0.060080744326114655,"tensor(-1., device='cuda:0')",0.719,0.721
2025-01-13 19:05:46,Cora,"tensor(855, device='cuda:0')",2485,10138,1013.0,0.0,-0.09992108897218387,0.05939843878149986,0.057061780244112015,"tensor(-1., device='cuda:0')",0.724,0.715
2025-01-13 19:05:48,Cora,"tensor(1221, device='cuda:0')",2485,10138,1013.0,0.0,-0.09992108897218387,0.06096993759274483,0.05803120881319046,"tensor(-1., device='cuda:0')",0.721,0.717
2025-01-13 19:05:49,Cora,"tensor(2038, device='cuda:0')",2485,10138,1013.0,0.0,-0.09992108897218387,0.06207007169723511,0.056958068162202835,"tensor(-1.0000, device='cuda:0')",0.723,0.713
2025-01-13 19:05:51,Cora,"tensor(45, device='cuda:0')",2485,10138,1013.0,0.0,-0.09992108897218387,0.05733320862054825,0.05718550831079483,"tensor(-1., device='cuda:0')",0.72,0.713
2025-01-13 19:05:52,Cora,"tensor(743, device='cuda:0')",2485,10138,1013.0,0.0,-0.09992108897218387,0.05857368931174278,0.056661367416381836,"tensor(-1.0000, device='cuda:0')",0.72,0.714
2025-01-13 19:05:54,Cora,"tensor(1836, device='cuda:0')",2485,10138,1013.0,0.0,-0.09992108897218387,0.05965886265039444,0.05737794563174248,"tensor(-1., device='cuda:0')",0.729,0.714
2025-01-13 19:05:55,Cora,"tensor(2059, device='cuda:0')",2485,10138,1013.0,0.0,-0.09992108897218387,0.058169472962617874,0.0563516728579998,"tensor(-1., device='cuda:0')",0.725,0.716
