timestamp,dataset,node_idx,original_nodes,original_edges,avg_edges_removed,avg_edges_added,avg_edge_change_ratio,f_alignment,g_alignment,memorization_score,f_test_acc,g_test_acc
2025-01-13 21:11:30,Cora,"tensor(1160, device='cuda:0')",2485,10138,0.0,1013.0,0.09992108897218387,0.0876961275935173,0.08737532049417496,"tensor(-1., device='cuda:0')",0.725,0.713
2025-01-13 21:11:32,Cora,"tensor(1829, device='cuda:0')",2485,10138,0.0,1013.0,0.09992108897218387,0.08524259924888611,0.08375556766986847,"tensor(-1.0000, device='cuda:0')",0.724,0.717
2025-01-13 21:11:33,Cora,"tensor(1212, device='cuda:0')",2485,10138,0.0,1013.0,0.09992108897218387,0.0864492878317833,0.08375407755374908,"tensor(-1., device='cuda:0')",0.723,0.711
2025-01-13 21:11:35,Cora,"tensor(1818, device='cuda:0')",2485,10138,0.0,1013.0,0.09992108897218387,0.08928105980157852,0.08768468350172043,"tensor(-1.0000, device='cuda:0')",0.721,0.716
2025-01-13 21:11:37,Cora,"tensor(2459, device='cuda:0')",2485,10138,0.0,1013.0,0.09992108897218387,0.08852288872003555,0.08230673521757126,"tensor(-1., device='cuda:0')",0.722,0.712
2025-01-13 21:11:38,Cora,"tensor(820, device='cuda:0')",2485,10138,0.0,1013.0,0.09992108897218387,0.08750598877668381,0.08263515681028366,"tensor(-1., device='cuda:0')",0.724,0.713
2025-01-13 21:11:40,Cora,"tensor(1248, device='cuda:0')",2485,10138,0.0,1013.0,0.09992108897218387,0.08906728029251099,0.08522973209619522,"tensor(-1.0000, device='cuda:0')",0.717,0.714
2025-01-13 21:11:41,Cora,"tensor(1026, device='cuda:0')",2485,10138,0.0,1013.0,0.09992108897218387,0.09073573350906372,0.08577200770378113,"tensor(-1., device='cuda:0')",0.723,0.714
2025-01-13 21:11:43,Cora,"tensor(1956, device='cuda:0')",2485,10138,0.0,1013.0,0.09992108897218387,0.08874590694904327,0.08316105604171753,"tensor(-1., device='cuda:0')",0.724,0.712
2025-01-13 21:11:44,Cora,"tensor(1333, device='cuda:0')",2485,10138,0.0,1013.0,0.09992108897218387,0.0865304246544838,0.08460431545972824,"tensor(-1.0000, device='cuda:0')",0.719,0.721
2025-01-13 21:11:46,Cora,"tensor(855, device='cuda:0')",2485,10138,0.0,1013.0,0.09992108897218387,0.08808623999357224,0.08582612872123718,"tensor(-1., device='cuda:0')",0.724,0.715
2025-01-13 21:11:48,Cora,"tensor(1221, device='cuda:0')",2485,10138,0.0,1013.0,0.09992108897218387,0.08715692162513733,0.08310973644256592,"tensor(-1., device='cuda:0')",0.721,0.717
2025-01-13 21:11:49,Cora,"tensor(2038, device='cuda:0')",2485,10138,0.0,1013.0,0.09992108897218387,0.08661765605211258,0.08054665476083755,"tensor(-1.0000, device='cuda:0')",0.723,0.713
2025-01-13 21:11:51,Cora,"tensor(45, device='cuda:0')",2485,10138,0.0,1013.0,0.09992108897218387,0.08394015580415726,0.0834134966135025,"tensor(-1., device='cuda:0')",0.72,0.713
2025-01-13 21:11:52,Cora,"tensor(743, device='cuda:0')",2485,10138,0.0,1013.0,0.09992108897218387,0.08904311060905457,0.08683238923549652,"tensor(-1., device='cuda:0')",0.72,0.714
2025-01-13 21:11:54,Cora,"tensor(1836, device='cuda:0')",2485,10138,0.0,1013.0,0.09992108897218387,0.0897962674498558,0.08383514732122421,"tensor(-1., device='cuda:0')",0.729,0.714
2025-01-13 21:11:55,Cora,"tensor(2059, device='cuda:0')",2485,10138,0.0,1013.0,0.09992108897218387,0.08902392536401749,0.08681752532720566,"tensor(-1., device='cuda:0')",0.725,0.716
2025-01-13 21:11:57,Cora,"tensor(1516, device='cuda:0')",2485,10138,0.0,1013.0,0.09992108897218387,0.08867280185222626,0.08387329429388046,"tensor(-1., device='cuda:0')",0.723,0.714
2025-01-13 21:11:59,Cora,"tensor(314, device='cuda:0')",2485,10138,0.0,1013.0,0.09992108897218387,0.08755853027105331,0.0844307467341423,"tensor(-1., device='cuda:0')",0.722,0.712
2025-01-13 21:12:00,Cora,"tensor(2474, device='cuda:0')",2485,10138,0.0,1013.0,0.09992108897218387,0.086386539041996,0.08546023815870285,"tensor(-1., device='cuda:0')",0.72,0.718
2025-01-13 21:12:02,Cora,"tensor(93, device='cuda:0')",2485,10138,0.0,1013.0,0.09992108897218387,0.09188748896121979,0.08980139344930649,"tensor(-1., device='cuda:0')",0.723,0.717
2025-01-13 21:12:03,Cora,"tensor(1612, device='cuda:0')",2485,10138,0.0,1013.0,0.09992108897218387,0.08789011090993881,0.08753805607557297,"tensor(-1., device='cuda:0')",0.721,0.712
2025-01-13 21:12:05,Cora,"tensor(1163, device='cuda:0')",2485,10138,0.0,1013.0,0.09992108897218387,0.08774261921644211,0.08513519912958145,"tensor(-1., device='cuda:0')",0.72,0.713
2025-01-13 21:12:07,Cora,"tensor(2028, device='cuda:0')",2485,10138,0.0,1013.0,0.09992108897218387,0.08770836889743805,0.0844460055232048,"tensor(-1., device='cuda:0')",0.722,0.714
2025-01-13 21:12:08,Cora,"tensor(1079, device='cuda:0')",2485,10138,0.0,1013.0,0.09992108897218387,0.09113898128271103,0.08621306717395782,"tensor(-1., device='cuda:0')",0.723,0.712
2025-01-13 21:12:10,Cora,"tensor(585, device='cuda:0')",2485,10138,0.0,1013.0,0.09992108897218387,0.08703973889350891,0.08320683240890503,"tensor(-1., device='cuda:0')",0.723,0.713
