timestamp,dataset,node_idx,original_nodes,original_edges,avg_edges_removed,avg_edges_added,avg_edge_change_ratio,f_alignment,g_alignment,memorization_score,f_test_acc,g_test_acc
2025-01-13 20:44:44,Cora,"tensor(1302, device='cuda:0')",2485,10138,0.0,1013.0,0.09992108897218387,0.08407243341207504,0.08367136865854263,"tensor(-1., device='cuda:0')",0.743,0.756
2025-01-13 20:44:46,Cora,"tensor(768, device='cuda:0')",2485,10138,0.0,1013.0,0.09992108897218387,0.08815427124500275,0.08268685638904572,"tensor(-1., device='cuda:0')",0.745,0.755
2025-01-13 20:44:47,Cora,"tensor(943, device='cuda:0')",2485,10138,0.0,1013.0,0.09992108897218387,0.08671670407056808,0.08371414244174957,"tensor(-1., device='cuda:0')",0.739,0.754
2025-01-13 20:44:49,Cora,"tensor(708, device='cuda:0')",2485,10138,0.0,1013.0,0.09992108897218387,0.0821777954697609,0.07992672175168991,"tensor(-1., device='cuda:0')",0.747,0.753
2025-01-13 20:44:50,Cora,"tensor(847, device='cuda:0')",2485,10138,0.0,1013.0,0.09992108897218387,0.08469760417938232,0.08262556791305542,"tensor(-1., device='cuda:0')",0.747,0.749
2025-01-13 20:44:52,Cora,"tensor(1646, device='cuda:0')",2485,10138,0.0,1013.0,0.09992108897218387,0.08787333965301514,0.08242162317037582,"tensor(-1., device='cuda:0')",0.746,0.751
2025-01-13 20:44:53,Cora,"tensor(1393, device='cuda:0')",2485,10138,0.0,1013.0,0.09992108897218387,0.08350884914398193,0.08175499737262726,"tensor(-1.0000, device='cuda:0')",0.744,0.755
2025-01-13 20:44:55,Cora,"tensor(1297, device='cuda:0')",2485,10138,0.0,1013.0,0.09992108897218387,0.08636599034070969,0.08343910425901413,"tensor(-1., device='cuda:0')",0.746,0.76
2025-01-13 20:44:56,Cora,"tensor(800, device='cuda:0')",2485,10138,0.0,1013.0,0.09992108897218387,0.08365986496210098,0.08030658215284348,"tensor(-1., device='cuda:0')",0.744,0.751
2025-01-13 20:44:58,Cora,"tensor(654, device='cuda:0')",2485,10138,0.0,1013.0,0.09992108897218387,0.08684410899877548,0.08439532667398453,"tensor(-1., device='cuda:0')",0.749,0.754
2025-01-13 20:45:00,Cora,"tensor(2456, device='cuda:0')",2485,10138,0.0,1013.0,0.09992108897218387,0.08490462601184845,0.08345683664083481,"tensor(-1., device='cuda:0')",0.742,0.752
2025-01-13 20:45:01,Cora,"tensor(565, device='cuda:0')",2485,10138,0.0,1013.0,0.09992108897218387,0.08794444799423218,0.08604232221841812,"tensor(-1., device='cuda:0')",0.744,0.751
2025-01-13 20:45:03,Cora,"tensor(1506, device='cuda:0')",2485,10138,0.0,1013.0,0.09992108897218387,0.0862053632736206,0.08301754295825958,"tensor(-1., device='cuda:0')",0.746,0.753
2025-01-13 20:45:04,Cora,"tensor(653, device='cuda:0')",2485,10138,0.0,1013.0,0.09992108897218387,0.08621074259281158,0.08382059633731842,"tensor(-1., device='cuda:0')",0.748,0.754
2025-01-13 20:45:06,Cora,"tensor(1497, device='cuda:0')",2485,10138,0.0,1013.0,0.09992108897218387,0.08680804073810577,0.08526239544153214,"tensor(-1.0000, device='cuda:0')",0.743,0.753
2025-01-13 20:45:07,Cora,"tensor(2121, device='cuda:0')",2485,10138,0.0,1013.0,0.09992108897218387,0.08575840294361115,0.08366453647613525,"tensor(-1., device='cuda:0')",0.747,0.753
2025-01-13 20:45:09,Cora,"tensor(790, device='cuda:0')",2485,10138,0.0,1013.0,0.09992108897218387,0.08637435734272003,0.08212604373693466,"tensor(-1., device='cuda:0')",0.749,0.753
2025-01-13 20:45:10,Cora,"tensor(1974, device='cuda:0')",2485,10138,0.0,1013.0,0.09992108897218387,0.0874532088637352,0.08333015441894531,"tensor(-1., device='cuda:0')",0.74,0.754
2025-01-13 20:45:12,Cora,"tensor(2449, device='cuda:0')",2485,10138,0.0,1013.0,0.09992108897218387,0.08474022895097733,0.08528583496809006,"tensor(1., device='cuda:0')",0.749,0.748
2025-01-13 20:45:13,Cora,"tensor(1708, device='cuda:0')",2485,10138,0.0,1013.0,0.09992108897218387,0.08282198011875153,0.08469648659229279,"tensor(1., device='cuda:0')",0.749,0.752
2025-01-13 20:45:15,Cora,"tensor(2313, device='cuda:0')",2485,10138,0.0,1013.0,0.09992108897218387,0.085480235517025,0.08327341079711914,"tensor(-1., device='cuda:0')",0.744,0.753
2025-01-13 20:45:16,Cora,"tensor(1560, device='cuda:0')",2485,10138,0.0,1013.0,0.09992108897218387,0.08537120372056961,0.08219579607248306,"tensor(-1., device='cuda:0')",0.744,0.753
2025-01-13 20:45:18,Cora,"tensor(2308, device='cuda:0')",2485,10138,0.0,1013.0,0.09992108897218387,0.08618562668561935,0.0827726349234581,"tensor(-1., device='cuda:0')",0.74,0.749
2025-01-13 20:45:19,Cora,"tensor(781, device='cuda:0')",2485,10138,0.0,1013.0,0.09992108897218387,0.08614685386419296,0.08399536460638046,"tensor(-1.0000, device='cuda:0')",0.743,0.755
2025-01-13 20:45:21,Cora,"tensor(1448, device='cuda:0')",2485,10138,0.0,1013.0,0.09992108897218387,0.08637920022010803,0.08253230899572372,"tensor(-1., device='cuda:0')",0.744,0.747
2025-01-13 20:45:22,Cora,"tensor(1484, device='cuda:0')",2485,10138,0.0,1013.0,0.09992108897218387,0.08490445464849472,0.0839584693312645,"tensor(-1., device='cuda:0')",0.749,0.747
2025-01-13 20:45:24,Cora,"tensor(1807, device='cuda:0')",2485,10138,0.0,1013.0,0.09992108897218387,0.08465423434972763,0.08378348499536514,"tensor(-1., device='cuda:0')",0.749,0.755
2025-01-13 20:45:26,Cora,"tensor(1772, device='cuda:0')",2485,10138,0.0,1013.0,0.09992108897218387,0.08588924258947372,0.08344896882772446,"tensor(-1., device='cuda:0')",0.746,0.753
2025-01-13 20:45:27,Cora,"tensor(113, device='cuda:0')",2485,10138,0.0,1013.0,0.09992108897218387,0.08748564124107361,0.08335881680250168,"tensor(-1., device='cuda:0')",0.744,0.753
2025-01-13 20:45:29,Cora,"tensor(206, device='cuda:0')",2485,10138,0.0,1013.0,0.09992108897218387,0.08360671252012253,0.08265376091003418,"tensor(-1., device='cuda:0')",0.744,0.744
