timestamp,dataset,node_idx,original_nodes,original_edges,avg_edges_removed,avg_edges_added,avg_edge_change_ratio,f_alignment,g_alignment,memorization_score,f_test_acc,g_test_acc
2025-01-13 21:25:06,Cora,"tensor(1077, device='cuda:0')",2485,10138,0.0,1013.0,0.09992108897218387,0.08643555641174316,0.081644706428051,"tensor(-1., device='cuda:0')",0.738,0.733
2025-01-13 21:25:07,Cora,"tensor(410, device='cuda:0')",2485,10138,0.0,1013.0,0.09992108897218387,0.08713590353727341,0.08939151465892792,"tensor(1., device='cuda:0')",0.743,0.732
2025-01-13 21:25:09,Cora,"tensor(686, device='cuda:0')",2485,10138,0.0,1013.0,0.09992108897218387,0.08736447244882584,0.08522243052721024,"tensor(-1., device='cuda:0')",0.741,0.736
2025-01-13 21:25:10,Cora,"tensor(1150, device='cuda:0')",2485,10138,0.0,1013.0,0.09992108897218387,0.08910676091909409,0.08685838431119919,"tensor(-1., device='cuda:0')",0.743,0.734
2025-01-13 21:25:12,Cora,"tensor(1331, device='cuda:0')",2485,10138,0.0,1013.0,0.09992108897218387,0.08737518638372421,0.08493663370609283,"tensor(-1., device='cuda:0')",0.743,0.735
2025-01-13 21:25:14,Cora,"tensor(835, device='cuda:0')",2485,10138,0.0,1013.0,0.09992108897218387,0.08936677128076553,0.08589889109134674,"tensor(-1., device='cuda:0')",0.738,0.736
2025-01-13 21:25:15,Cora,"tensor(2237, device='cuda:0')",2485,10138,0.0,1013.0,0.09992108897218387,0.0876280814409256,0.08283048868179321,"tensor(-1., device='cuda:0')",0.746,0.739
2025-01-13 21:25:17,Cora,"tensor(280, device='cuda:0')",2485,10138,0.0,1013.0,0.09992108897218387,0.08954775333404541,0.08653336018323898,"tensor(-1., device='cuda:0')",0.746,0.744
2025-01-13 21:25:18,Cora,"tensor(71, device='cuda:0')",2485,10138,0.0,1013.0,0.09992108897218387,0.08804678916931152,0.08366844803094864,"tensor(-1., device='cuda:0')",0.742,0.733
2025-01-13 21:25:20,Cora,"tensor(650, device='cuda:0')",2485,10138,0.0,1013.0,0.09992108897218387,0.0870453342795372,0.08423738926649094,"tensor(-1., device='cuda:0')",0.741,0.743
